S.No,Station ID,Station Name,EVSE ID,Address,City,State,Latitude,Longitude,Station Status,EVSE Status,Protocol,Coordinates,Map Link
159,6616465062b0f0f18f1c362f,Malaai Mandir Hll,032300130C03116,"Vasant Place Market, Sonia Gandhi Camp, Sector 6, Rama Krishna Puram, New Delhi, Delhi 110022",NEW DELHI,DELHI,28.5694,77.1651,Available,Available,ocpp1.6,"28.5694, 77.1651","28.5694, 77.1651"
160,6616465062b0f0f18f1c362f,Malaai Mandir Hll,230301F10105,"Vasant Place Market, Sonia Gandhi Camp, Sector 6, Rama Krishna Puram, New Delhi, Delhi 110022",NEW DELHI,DELHI,28.5694,77.1651,Available,Available,ocpp1.6,"28.5694, 77.1651","28.5694, 77.1651"
161,6616410b62b0f0f18f1c3617,Sangam Cut,032300130C03049,"Major Somnath Marg, KD Colony, Sector 12, Rama Krishna Puram, New Delhi, Delhi 110022",NEW DELHI,DELHI,28.5764,77.1717,Available,Available,ocpp1.6,"28.5764, 77.1717","28.5764, 77.1717"
162,6616400862b0f0f18f1c3610,Sangam T Point,032300130C03046,"H5CC+VWP, Sector 9, Rama Krishna Puram, New Delhi, Delhi 110022",NEW DELHI,DELHI,28.5718,77.1724,Available,Available,ocpp1.6,"28.5718, 77.1724","28.5718, 77.1724"
163,6616400862b0f0f18f1c3610,Sangam T Point,230301R10058,"H5CC+VWP, Sector 9, Rama Krishna Puram, New Delhi, Delhi 110022",NEW DELHI,DELHI,28.5718,77.1724,Available,Available,ocpp1.6,"28.5718, 77.1724","28.5718, 77.1724"
164,6615380fe9e6952ccc5c2ea1,Sheikh sarai,032300130C03093,"Press Enclave Marg, K Pocket, Phase II, Pushp Vihar, New Delhi, Delhi 110017",NEW DELHI,DELHI,28.5327,77.2293,Available,Available,ocpp1.6,"28.5327, 77.2293","28.5327, 77.2293"
165,66152ee348e1b5bd5ae1dc81,Press Enclave,032300130C03064,62 Saket District Centre District Centre Sector 6 Saket,NEW DELHI,DELHI,28.53,77.2184,Available,Available,ocpp1.6,"28.53, 77.2184","28.53, 77.2184"
166,66152ee348e1b5bd5ae1dc81,Press Enclave,032300130C03066,62 Saket District Centre District Centre Sector 6 Saket,NEW DELHI,DELHI,28.53,77.2184,Available,Maintenance,ocpp1.6,"28.53, 77.2184","28.53, 77.2184"
167,6615297648e1b5bd5ae1dc78,TB Hospital,032300130C03009,"Service Rd Aurobindo Marg, Qila Rai Pithora, New Delhi, Delhi 110016",NEW DELHI,DELHI,28.5293,77.191,Available,Available,ocpp1.6,"28.5293, 77.191","28.5293, 77.191"
168,6615297648e1b5bd5ae1dc78,TB Hospital,032300130C03048,"Service Rd Aurobindo Marg, Qila Rai Pithora, New Delhi, Delhi 110016",NEW DELHI,DELHI,28.5293,77.191,Available,Available,ocpp1.6,"28.5293, 77.191","28.5293, 77.191"
169,66150fb848e1b5bd5ae1dc20,ADCHINI TRAFFIC,032300130C03005,"G5PW+HWQ, Adchini, Adhchini Village, Qutab Enclave, New Delhi, Delhi 110016",NEW DELHI,DELHI,28.5366,77.1975,Available,Available,ocpp1.6,"28.5366, 77.1975","28.5366, 77.1975"
170,66150fb848e1b5bd5ae1dc20,ADCHINI TRAFFIC,230301F10100,"G5PW+HWQ, Adchini, Adhchini Village, Qutab Enclave, New Delhi, Delhi 110016",NEW DELHI,DELHI,28.5366,77.1975,Available,Available,ocpp1.6,"28.5366, 77.1975","28.5366, 77.1975"
171,66150fb848e1b5bd5ae1dc20,ADCHINI TRAFFIC,230301R10244,"G5PW+HWQ, Adchini, Adhchini Village, Qutab Enclave, New Delhi, Delhi 110016",NEW DELHI,DELHI,28.5366,77.1975,Available,Available,ocpp1.6,"28.5366, 77.1975","28.5366, 77.1975"
172,66150dcc48e1b5bd5ae1dc1c,Asiad Village,230301R10016,Shahpur Jat Siri Fort,NEW DELHI,DELHI,28.5506,77.2108,Available,Available,ocpp1.6,"28.5506, 77.2108","28.5506, 77.2108"
173,66150dcc48e1b5bd5ae1dc1c,Asiad Village,230301F10209,Shahpur Jat Siri Fort,NEW DELHI,DELHI,28.5506,77.2108,Available,Available,ocpp1.6,"28.5506, 77.2108","28.5506, 77.2108"
174,66150c9848e1b5bd5ae1dc15,SIRI FORT,032300130C03045,"Siri Institutional Area, Siri Fort Institutional Area, Siri Fort, New Delhi, Delhi 110049",NEW DELHI,DELHI,28.5541,77.2129,Available,Available,ocpp1.6,"28.5541, 77.2129","28.5541, 77.2129"
175,6615095c48e1b5bd5ae1dc09,SAPNA CINEMA,032300130C03011,"D Block, East of Kailash, New Delhi, Delhi 110048",NEW DELHI,DELHI,28.5594,77.2444,Available,Available,ocpp1.6,"28.5594, 77.2444","28.5594, 77.2444"
176,6615095c48e1b5bd5ae1dc09,SAPNA CINEMA,032300130C03068,"D Block, East of Kailash, New Delhi, Delhi 110048",NEW DELHI,DELHI,28.5594,77.2444,Available,Available,ocpp1.6,"28.5594, 77.2444","28.5594, 77.2444"
177,6615095c48e1b5bd5ae1dc09,SAPNA CINEMA,ZIPL_AIDCT67_2G_01,"D Block, East of Kailash, New Delhi, Delhi 110048",NEW DELHI,DELHI,28.5594,77.2444,Available,Available,ocpp1.6,"28.5594, 77.2444","28.5594, 77.2444"
178,6611281b48e1b5bd5ae1da50,Hauz khas Metro,032300130C03057,"Sri Krishna Chaitanya Mahaprabhu Marg, Block F, Police Colony, Hauz Khas, New Delhi, Delhi 110016",NEW DELHI,DELHI,28.5436,77.2049,Available,Available,ocpp1.6,"28.5436, 77.2049","28.5436, 77.2049"
179,6611281b48e1b5bd5ae1da50,Hauz khas Metro,230301R10231,"Sri Krishna Chaitanya Mahaprabhu Marg, Block F, Police Colony, Hauz Khas, New Delhi, Delhi 110016",NEW DELHI,DELHI,28.5436,77.2049,Available,Available,ocpp1.6,"28.5436, 77.2049","28.5436, 77.2049"
180,6611171f48e1b5bd5ae1da46,Malyalee,JTAC311102400034,"Olof Palme Marg, Sector 4, Rama Krishna Puram, New Delhi, Delhi 110022",NEW DELHI,DELHI,28.5556,77.1765,Available,Available,ocpp1.6,"28.5556, 77.1765","28.5556, 77.1765"
181,6611171f48e1b5bd5ae1da46,Malyalee,230301F10150,"Olof Palme Marg, Sector 4, Rama Krishna Puram, New Delhi, Delhi 110022",NEW DELHI,DELHI,28.5556,77.1765,Available,Available,ocpp1.6,"28.5556, 77.1765","28.5556, 77.1765"
182,661108d048e1b5bd5ae1da3c,IIT,230301F10097,"Deer Park, Hauz Khas, New Delhi, Delhi 110016",NEW DELHI,DELHI,28.548,77.1907,Maintenance,Maintenance,ocpp1.6,"28.548, 77.1907","28.548, 77.1907"
183,661105ed48e1b5bd5ae1da3a,Hauz khas telephone exchange,230301F10064,"Sri Aurobindo Marg, Block K, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016",NEW DELHI,DELHI,28.5454,77.2016,Maintenance,Maintenance,ocpp1.6,"28.5454, 77.2016","28.5454, 77.2016"
184,661105ed48e1b5bd5ae1da3a,Hauz khas telephone exchange,230301F10164,"Sri Aurobindo Marg, Block K, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016",NEW DELHI,DELHI,28.5454,77.2016,Maintenance,Maintenance,ocpp1.6,"28.5454, 77.2016","28.5454, 77.2016"
185,6610ff1148e1b5bd5ae1da35,Hauz Khas,032300130C03098,"IIT Flyover, Block 1, Sarvapriya Vihar, New Delhi, Delhi 110016",NEW DELHI,DELHI,28.5439,77.2071,Available,Available,ocpp1.6,"28.5439, 77.2071","28.5439, 77.2071"
186,6610ff1148e1b5bd5ae1da35,Hauz Khas,230301R10197,"IIT Flyover, Block 1, Sarvapriya Vihar, New Delhi, Delhi 110016",NEW DELHI,DELHI,28.5439,77.2071,Available,Faulted,ocpp1.6,"28.5439, 77.2071","28.5439, 77.2071"
187,6610f2e948e1b5bd5ae1da22,NH8 7 Panchsheel Park Metro Station Gate No1,032300130C03081,"Gamal Abdel Nasser Marg, Block B, Soami Nagar South, Soami Nagar, New Delhi, Delhi 110017",NEW DELHI,DELHI,28.5424,77.222,Available,Available,ocpp1.6,"28.5424, 77.222","28.5424, 77.222"
188,6610ef1048e1b5bd5ae1da1a,GK 2 3130,032300130C03092,"G6QQ+5RM, Greater Kailash Part 3, Greater Kailash, New Delhi, Delhi 110048",NEW DELHI,DELHI,28.538,77.2395,Available,Available,ocpp1.6,"28.538, 77.2395","28.538, 77.2395"
189,6610ef1048e1b5bd5ae1da1a,GK 2 3130,230301F10125,"G6QQ+5RM, Greater Kailash Part 3, Greater Kailash, New Delhi, Delhi 110048",NEW DELHI,DELHI,28.538,77.2395,Available,Maintenance,ocpp1.6,"28.538, 77.2395","28.538, 77.2395"
190,65fbe858247167990ba87619,LSR college,230301F10013,"Block C, National Park, Lajpat Nagar, New Delhi, Delhi 110048",NEW DELHI,DELHI,28.5585,77.2393,Available,Available,ocpp1.6,"28.5585, 77.2393","28.5585, 77.2393"
191,65fbe858247167990ba87619,LSR college,032300130C03089,"Block C, National Park, Lajpat Nagar, New Delhi, Delhi 110048",NEW DELHI,DELHI,28.5585,77.2393,Available,Available,ocpp1.6,"28.5585, 77.2393","28.5585, 77.2393"
192,65ae97caf39062a953add7bd,Kalkaji Mandir,032300130C03117,46 Okhla Phase III Okhla Industrial Estate,NEW DELHI,DELHI,28.5506,77.2637,Available,Available,ocpp1.6,"28.5506, 77.2637","28.5506, 77.2637"
193,65ae97caf39062a953add7bd,Kalkaji Mandir,032300130C03128,46 Okhla Phase III Okhla Industrial Estate,NEW DELHI,DELHI,28.5506,77.2637,Available,Available,ocpp1.6,"28.5506, 77.2637","28.5506, 77.2637"
194,65ae9767f39062a953add7bc,Okhla,032300130C03333,Okhla Phase III Okhla Industrial Estate,NEW DELHI,DELHI,28.5532,77.2646,Available,Available,ocpp1.6,"28.5532, 77.2646","28.5532, 77.2646"
195,65ae9767f39062a953add7bc,Okhla,230301F10021,Okhla Phase III Okhla Industrial Estate,NEW DELHI,DELHI,28.5532,77.2646,Available,Available,ocpp1.6,"28.5532, 77.2646","28.5532, 77.2646"
196,65ae96e8f39062a953add7bb,Paschim Vihar West,032300130C03078,"Jain Muni Guru Ramkrishan Marg, Block A, Paschim Vihar, नई दिल्ली, Delhi 110063",NEW DELHI,DELHI,28.6786,77.1004,Available,Available,ocpp1.6,"28.6786, 77.1004","28.6786, 77.1004"
197,65ae96e8f39062a953add7bb,Paschim Vihar West,032300130C03126,"Jain Muni Guru Ramkrishan Marg, Block A, Paschim Vihar, नई दिल्ली, Delhi 110063",NEW DELHI,DELHI,28.6786,77.1004,Available,Maintenance,ocpp1.6,"28.6786, 77.1004","28.6786, 77.1004"
198,65ae95daf39062a953add7b9,Qutub Minar,032300130C03065,"Kalu Ram Rd, Seth Sarai, Mehrauli, New Delhi, Delhi 110016",NEW DELHI,DELHI,28.5265,77.1861,Available,Available,ocpp1.6,"28.5265, 77.1861","28.5265, 77.1861"
199,65ae951ff39062a953add7b7,Malai Mandir,032300130C03044,"Vasant Place Market, Sonia Gandhi Camp, Sector 6, Rama Krishna Puram, New Delhi, Delhi 110022",NEW DELHI,DELHI,28.5655,77.1668,Available,Available,ocpp1.6,"28.5655, 77.1668","28.5655, 77.1668"
200,65ae951ff39062a953add7b7,Malai Mandir,032300130C03131,"Vasant Place Market, Sonia Gandhi Camp, Sector 6, Rama Krishna Puram, New Delhi, Delhi 110022",NEW DELHI,DELHI,28.5655,77.1668,Available,Available,ocpp1.6,"28.5655, 77.1668","28.5655, 77.1668"
201,65ae8e83f39062a953add7b3,Shyam Lal College,032300130C03013,"Dwarkapuri, Shahdara, New Delhi 110032",NEW DELHI,DELHI,28.6738,77.2837,Available,In use,ocpp1.6,"28.6738, 77.2837","28.6738, 77.2837"
202,65ae8e83f39062a953add7b3,Shyam Lal College,032300130C03053,"Dwarkapuri, Shahdara, New Delhi 110032",NEW DELHI,DELHI,28.6738,77.2837,Available,Available,ocpp1.6,"28.6738, 77.2837","28.6738, 77.2837"
203,65ae8e83f39062a953add7b3,Shyam Lal College,032300130C03120,"Dwarkapuri, Shahdara, New Delhi 110032",NEW DELHI,DELHI,28.6738,77.2837,Available,In use,ocpp1.6,"28.6738, 77.2837","28.6738, 77.2837"
204,65ae8d8df39062a953add7b1,YUSUF SARAI PARKING AREA FC AAIMS,032300130C03055,"Sri Aurobindo Marg, Block Q, Green Park Extension, Green Park, New Delhi, Delhi 110016",NEW DELHI,DELHI,28.5589,77.207,Available,Available,ocpp1.6,"28.5589, 77.207","28.5589, 77.207"
205,65ae8d8df39062a953add7b1,YUSUF SARAI PARKING AREA FC AAIMS,230301F10092,"Sri Aurobindo Marg, Block Q, Green Park Extension, Green Park, New Delhi, Delhi 110016",NEW DELHI,DELHI,28.5589,77.207,Available,Maintenance,ocpp1.6,"28.5589, 77.207","28.5589, 77.207"
206,65ae88e1f39062a953add7a9,NEAR QUTUB MINAR ROAD,032300130C03099,"Seth Sarai, Mehrauli, New Delhi, Delhi 110016",NEW DELHI,DELHI,28.5264,77.1865,Available,Available,ocpp1.6,"28.5264, 77.1865","28.5264, 77.1865"
